file,text
TTS_14_49,ati abantu b'iwacu i musanze bajya bambwira ko maze gukura
TTS_14_50,ati abaturage ntibemerewe kubaka inzu nshya ariko bemerewe gusana cyangwa kuvugurura izo babamo
TTS_14_51,ati abo muri ubwo bwoko ni impunzi zacumbikiwe hano zivuye muri kongo kinshasa
TTS_14_52,ati agira atya aho yatoye ikaye ngo asubire mu masomo ye ukabona arimo arumva indirimbo kuri iyo telefone
TTS_14_53,ati aho kugurisha roho yanjye nzemera mpfe ndi umukene ntacyo bizantwara
TTS_14_54,ati amakamyo yasubijwe ikigo cy'ubucukuzi bw'amabuye y'agaciro ni intambwe nziza
TTS_14_55,ati amakimbirane muri sudani ikiri igihugu kimwe yari hagati y'ingabo za leta n'inyeshyamba
TTS_14_56,ati amaraso ni yo mpano iruta izindi waha umuntu kuko izindi zose umuha zigeraho zigashira
TTS_14_57,ati aya mamiliyoni agenda muri ibyo bikorwa yakagombye guteza imbere ubucukuzi
TTS_14_58,ati bagomba gukora ibishoboka byose bakishyura ayo amafaranga kuko inyubako yabo ifite agaciro gakomeye
TTS_14_59,ati bari bafite impungenge ko bamaze kubakodedera bagasohoka mu mazu yabo bataba bakibishyuye
TTS_14_60,ati byanjemo kera nkiri akana gato kuko mu busabane mu mudugudu iwacu banyitaga misi kagara
TTS_14_61,ati dutekereza ko ayo mateka y'imiyoborere mibi y'i butare yakwandikwa kuko tuyafata nk'ipfundo rya jenoside yakorewe abatutsi
TTS_14_62,ati hari abasigajwe inyuma n'amateka twubakiye nyuma basenya amazu yabo bagurisha amabati
TTS_14_63,ati hari abakozi badakora uko bikwiye kubera kugorwa n'ingendo zo kukageraho
TTS_14_64,ati hari ubwo njya mu cyumba nkarira mbitewe n'ibyo bamvuzeho mu itangazamakuru
TTS_14_65,ati ibibazo bizahoraho ariko tureba mbere na mbere ikinyabupfura abakozi bafite
TTS_14_66,ati icya ngombwa ni ukuzashyira mu bikorwa ibyo twize kandi bikagira akamaro
TTS_14_67,ati icyo bantegerezaho ni uko nzakora ibirenze ibyo babonye mu gitaramo cya mbere
TTS_14_68,ati icyo dushaka ni uko abanyarwanda batazajya batwara amafaranga mu mufuka
TTS_14_69,ati icyo nshaka kuvuga ni uko atari twe twenyine twiteje imbere
TTS_14_70,ati icyo twari twanze ni uko bari bafashe ubutaka bwacu nk'ubutagira banyirabwo
TTS_14_71,ati iki cyumweru kirarangira dutangiye gusana kandi noneho ku buryo burambye kuko dufite umufatanyabikorwainkeragutabara
TTS_14_72,ati imodoka yabo nayiteze amabuye nayifashe bugwate ntabwo yancika batarasana ibyanjye bangije
TTS_14_73,ati intambwe ya kabiri izaba gushora imari ifatika mu gukora amashanyarazi
TTS_14_74,ati iterambere rya positivo ni uko izacuruza mu rwanda no mu karere
TTS_14_75,ati iyi ndirimbo nijye wayitunganyije ndetse mfite n'amashusho nafashe everi ayiririmbira iwanjye
TTS_14_76,ati iyi niyo ya mbere nsohoye ariko hari izindi nzashyira hanze kuri alubumu ya mbere
TTS_14_77,ati kwica abatutsi byari byarateguwe n'ubwo bavuga ko imbarutso yabaye urupfu rwa habyarimana
TTS_14_78,ati mahungu yamaze kwiyita arufonsi yishimira kujya asohoka mu bitaro agahura n'abaturage maze na bo baramwishimira cyane
TTS_14_79,ati muri iki gikorwa dusana imitima cyane ko ari cyo kiba kigenderewe
TTS_14_80,ati yaturyamye hagati nyuma y'akanya gato atangira gukorakora mugenzi wanjye
TTS_14_81,ati nabonye ukuntu yagiye ku rubyiniro abantu bakamwishimira cyane
TTS_14_82,ati nahageze mvugana n'umuyobozi w'umudugudu ambwira ko byabaye mbere ya saa sita
TTS_14_84,ati nahise mfata ikaramu ndandika numva bimeze neza
TTS_14_85,kwandika ayo magambo byarihuse
TTS_14_87,ati nari ndi i kigali mu kazi barambwira ngo umugore wanjye arimo arimuka mpita ntaha
TTS_14_88,ati ndanaririmba indirimbo nshya zizasohoka kuri alubumu ya kabiri nshaka gusohora mu minsi iri imbere
TTS_14_89,ati ndasenga kandi nizera ko imana izavugira mu banyarwanda b'imfura bakabyitabira kandi bakantera inkunga
TTS_14_90,ati ni byiza kuba ubuyobozi budutekereza bukaduha agaciro bukanatugenera inyigisho nk'izi zadufashije
TTS_14_91,ati ni ibintu byamvunnye cyane kuko urugendo ubwarwo rurimo imvune zikomeye
TTS_14_92,ati ni yo mahitamo ya nyuma igihe cyose uruhande rumwe ruba rutiteguye
TTS_14_93,ati nk'abashoramari dukenera banki ishobora guhaza ibyifuzo byacu ku bijyanye n'amafaranga
TTS_14_94,ati nta gushidikanya bizadufasha kugabanya impfu cyane cyane iz'abana n'ababyeyi
TTS_14_95,ati nta watekerezaga ko hasigara n'uwo kubara inkuru ariko nta bapfira gushira
TTS_14_96,ati ntabwo nshyigikiye ihohoterwa rikorerwa bariya bagore bacururiza ku dutebo
TTS_14_97,ati nyuma y'igisibo cy'abayisilamu nzakomeza akazi kanjye k'umuziki
TTS_14_98,ati rimwe narose ndagiye ihene njya kwihagarika ku giti nkangutse nsanga nanyaye ku buriri
TTS_14_99,ati sinzibagirwa uburyo namenyaga ko nasamye hashize igihe kubera ubuzima bubi nabagamo
TTS_14_100,ati tubikora kuko ari imwe muri gahunda iri mu ntego zacu
TTS_14_101,ati tugerageza gutanga serivisi nziza ariko natwe biratubangamira kuko tutaba twisanzuye
TTS_14_102,ati turashaka kongera guhaguruka ngo tubere umugisha iyindi migabane y'isi
TTS_14_103,ati twahawe ubumenyi bw'ibanze muri za kaminuza tuje gutyaza ubwenge ngo duhinduke tubone guhindura abandi
TTS_14_104,ati uburyo yansobanuriye ntabwo byanyuze kuko nari naramubujije kenshi kunsigira imodoka mu kinamba
TTS_14_105,ati ubusanzwe ubuharike n'ubushoreke byose itegeko rirabibuza ntawemerewe kuzana inshoreke cyangwa guharika uwo bashakanye
TTS_14_106,ati ubusanzwe mu myuga twigishaga ntabwo twibandaga ku mirimo itangiza ibidukikije
TTS_14_107,ati umugore wanjye yaramfungishije anshinja ibinyoma kuko yamenye ko ubutekamutwe bwe mbuzi
TTS_14_108,ati umuntu aba inzobere mu by'ubukungu kubera ko yabyize imyaka runaka
TTS_14_109,ati umuziki nawutangiye mu buryo bwo kwishimisha gusa kuko nawukundaga cyane
TTS_14_110,ati washoboraga kugera kuri radiyo rwanda wavuga ko ushaka konsolata ntibamumenye
TTS_14_111,ati aha niho byaturutse twiyemeza guhindura izina kugira ngo buri wese ayibonemo
TTS_14_112,ati mfite intego yo gukomeza guhanga udushya mu byo nkora
TTS_14_113,ati yagombaga kubishyura bose uyu munsi ariko yatumenyesheje ko atari buboneke kuko yapfushije mushiki we
TTS_14_114,ati muzirinde gupfa nk'imbwa ahubwo muzapfe nk'intwari murasanira igihugu murengera abanyarwanda
TTS_14_115,ati u rwanda ibyo rwanyuzemo ni byinshi kandi birimo ibigeragezo n'ibibazo bitoroshye
TTS_14_116,ati inzoga zacu zirushaho kumenyekana no kugurwa ari nyinshi kuko zikunzwe kandi zigera henshi mu gihugu
TTS_14_117,ati nzageza ku baturage gahunda yanjye ya politiki maze abazayishima bazanshyigikire bampundagazaho amajwi
TTS_14_118,atiubukene ubusanzwe buri mu bitera indwara zo mu mutwe cyane cyane indwara y'agahinda gakabije
TTS_14_119,ati ubuzima bushingiye ku muco abatubanjirije babagamo ni bwo bwabafashaga kubona ibisubizo by'ibibazo bahuraga na byo
TTS_14_120,ati byabaye ngombwa ko mbihakana kuko nabonaga umugore we turi buze guhangana
TTS_14_121,ati twigishiriza mu nsengero iyo byahuriranye n'izindi gahunda z'itorero kimwe cyica ikindi
TTS_14_122,ati jye sinari nzi gusoma no kwandika ariko ubu maze kubimenya neza
TTS_14_123,ati''niyo mpamvu nsaba abafite ibitekerezo byubaka n'abakeneye impinduka kunshyigikira
TTS_14_124,ati iyi alubumu nayiteguye mu rwego rwo guha icyubahiro abasirikare b'igihugu cyacu
TTS_14_125,ati abashinzwe umutekano b'inshuti zanjye baramburiye menya ko hari umugambi wo kunkuraho no kumfunga
TTS_14_126,atikugeza ubu mfite ikibazo cyo kugira isoko rinini ntabasha guhaza
TTS_14_127,ati abahinzi ntitwari kubaha inguzanyo cyangwa izindi serivisi tutazi aho baherereye
TTS_14_128,ati abo nakoreraga bampembaga inzoga nakenera ibiryo nkagurisha ku nzoga nahembwe nkabigura
TTS_14_129,ati aho tugifite ibibazo cyane ni muri afurika y'uburengerazuba by'umwihariko muri nigeriya no muri kameruni
TTS_14_130,ati byantangaje kubona urukiko runshyigikira rukemeza ko ubutinganyi atari indwara yo mu mutwe
TTS_14_131,ati icyifuzo cyacu ni uko baduha ingurane y'amafaranga ahwanye n'agaciro k'inzu zacu
TTS_14_132,ati ni gute twageza u rwanda ku bukungu butarimo ihererekanya ry'amafaranga mu ntoki
TTS_14_133,ati ni umwanya wo kureba abakiri bato bafite impano no kubashishikariza kuzikoresha
TTS_14_134,ati n'ubundi abagize amakoperative nibo bakiriya bacu kuko banki z'ubucuruzi batihutira kuzijyamo
TTS_14_135,ati uwo muyobozi yaje mu rugo dufatanya kumvisha ababyeyi akamaro k'umwuga w'ubwubatsi
TTS_14_136,atiaha ducururiza abajura bigeze gufungura umuryango nijoro mu gitondo tuje dusanga urarangayen'ibintu byose babitwaye
TTS_14_137,ndabitoreye yihanangirijwe kenshi kubera gushora abana n'urubyiruko mu myigaragambyo yangije byinshi
TTS_14_138,avoka ituma izindi ntungamubiri zinjira neza mu mubiri umuntu akagira ubuzima buzira umuze
TTS_14_139,avoka ntigira isukari nyinshi kandi ifasha umuntu kumva ahaze i gihe yayiriye
TTS_14_140,avuga ko icyo basaba abaturage ari ugutanga amakuru ku bacuruza amashashi
TTS_14_141,avuga ko muri iki gitabo hagaragaramo uburyo u rwanda rwabashije gutera intambwe rwiyubaka nyuma ya jenoside
TTS_14_142,avuga kandi ko icyo kigo kizubakwa i masaka mu karere ka kicukiro
TTS_14_143,avuga kandi ko kimwe mu bitera iri tinda ari abakozi bacye
TTS_14_144,avuga ko imirimo akora ari ugusoroma icyayi no kwishyura imodoka ikijyana ku ruganda rwacyo ruri mu gisovu
TTS_14_145,avuga ko iyo imvura iguye babura aho bayugamana n'imyaka bacuruza ikangirika
TTS_14_146,avuga ko izo nkuru zakozwemo udutabo tuzashyirwaho ikimenyetso cy'ibitabo byemewe ku isi kandi bikitirirwa abo bana
TTS_14_147,avuga ko ushobora gukoresha incenga z'amakara mu guteka wifashishije ubu buryo
TTS_14_149,avuga ko abayoboke b'iri torero bamaze iminsi irindwi y'ibyiringiro basengera igihugu
TTS_14_150,avuga ko kongo igomba kugira uruhare rukomeye kugira ngo umutekano ugaruke
TTS_14_151,avuga ko hagize uwumva afite ikimenyetso icyo ari cyo cyose yakwihutira kujya ku ivuriro
TTS_14_152,avuga ko leta ifite ingamba zo gukumira icyatuma abana bishora mu biyobyabwenge
TTS_14_153,avuga ko adakwiye kugezwa imbere y'urukiko wenyine kandi akurikiranyweho ibyaha afatanyije n'abandi benshi
TTS_14_154,avuga ko atuye muri vunga hakurya y'umujyi wa muhanga mu murenge wa shyogwe mu kagari atibuka neza
TTS_14_155,avuga ko bakwiye kurwanya ruswa n'umuco wo kudahana aho bari hose
TTS_14_156,avuga ko bitazongera kumubaho kuko atazongera kwizera umuntu uwo ari we wese uzamubwira ikintu runaka atamwereka ikimenyetso
TTS_14_157,avuga ko biteye ipfunwe kuba jenoside yarabaye mu rwanda amahanga arebera
TTS_14_158,avuga ko gufata iyo nzoka n'izindi bitagoye iyo wabyize ukanabyitoza
TTS_14_159,avuga ko hagiye gushyirwa imbaraga mu nyigisho zereka urubyiruko ububi bwo kwitabira ibikorwa by'iterabwoba
TTS_14_160,avuga ko hari byinshi yari yatangiye gukorana n'aba bakobwa bakaba bashoje amasezerano batabikoze
TTS_14_161,avuga ko hari ikimasa kigeze kuvuka gutyo ariko kigahita gipfa
TTS_14_162,avuga ko ibyo byiyongera ku rusaku rw'imashini rwa nijoro rubuza abaturage gusinzira
TTS_14_164,avuga ko iyi myigaragambyo itagenze neza nk'uko byari biteraganyijwe ariko ngo ntibazacika intege
TTS_14_165,avuga ko iyi nama izahuza abacuruzi abayobozi ba guverinoma n'abanyamyuga batandukanye
TTS_14_166,avuga ko iyo bategereje  ko banyirayo baza kuyishyingura bakababura   ibitaro bifata umwanzuro wo kuyishyingurira
TTS_14_167,avuga ko iyo myuga nta mugore nta n'umukobwa warotaga kuba yayikora
TTS_14_168,avuga ko kera ataramenyana nawe byamugoraga guhitamo imyambaro bitewe n'indeshyo ye
TTS_14_169,avuga ko kuba abanyarwanda bari i darifuru ari ikimenyetso cy'ubushake bwo gufasha abandi
TTS_14_170,avuga ko mbere yo kwigishwa muri gahunda ya ndi umunyarwanda yari yaratsimbaraye ku moko
TTS_14_171,avuga ko mu bantu icumi bazagenda abazabyina barimo intore imwe n'imparage ebyiri
TTS_14_172,avuga ko mu buryo butunguranye umwanzi yabinjiranye muri byo birindiro byombi
TTS_14_173,avuga ko nk'urubyuriko baba bafite impano zitandukanye ariko ugasanga zipfukiranywa
TTS_14_174,avuga ko n'izi mpombo za pulasitike zigomba kubanza kugenzurwa kugira ngo zitazatera ibibazo bitari byitezwe
TTS_14_175,avuga ko u rwanda rutazareka kwakira abaturanyi bari mu bibazo kuko rubafata nk'abarwo
TTS_14_176,avuga ko umwana ukivuka akwiye konswa amashereka gusa kugeza ku mezi atandatu nta kindi avangiwe
TTS_14_177,avuga ko uretse amakuru aca ku mbunga nkoranyambanga avuga ko mukuru we yatorotse nta kindi kibyerekana
TTS_14_178,avuga ko yagize amahirwe ntagwe muri izo nzira kuko hari abatarabashije kugaruka mu gihugu cyabo nk'uko babyifuzaga
TTS_14_179,avuga ko yarwaye amavunja mu ntoki no ku maguru akajya ananirwa kugenda
TTS_14_180,avuga ko yayiteye agira ngo abantu nibayumva bahunge kuko bari bamumereye nabi
TTS_14_181,avugira ahougasanga abamwisanzuraho bamusaba kujya yitonda akumva mbere yo gusubiza
TTS_14_182,aya mababi ashobora gukoreshwa ibintu bitandukanye nk'imigina y'ibihumyo
TTS_14_183,aya mabwiriza yashyizweho bwa mbere n'ikigo gitsura ubuziranenge cy'abongereza ari na cyo cyayubahirizaga gusa
TTS_14_184,aya mabwiriza yibutsa ko igikorwa cyo kwibuka jenoside yakorewe abatutsi ari icy'abanyarwanda bose
TTS_14_185,aya mafaranga bayambuye uwabakoreye indirimbo yitwa sinzahinduka bakoranye n'undi muhanzi
TTS_14_186,aya mafoto yafashwe mu myaka itandukanye bikaba bigaragara ko adasaza
TTS_14_187,aya magambo akoreshwa n'abaraperi usanga atishimirwa n'abantu bavuga ko hipapu ari injyana y'ibirara
TTS_14_188,aya magambo nkubwiye uyu munsi yinjire mu mutima wawe kandi ujye uhora uyazirikana
TTS_14_189,aya magambo yafashwe na benshi nk'ubushotoranyi no gusebya uyu musore ukunzwe n'abakunda umuziki nyarwanda
TTS_14_190,aya magambo yayanditse sa munani z'ijoro zishyira igitondo cyo kuri uyu wa gatanu
TTS_14_191,aya magambo ye yanemejwe na minisitiri w'ububanyi n'amahanga w'u bwongereza
TTS_14_192,aya magambyo hari abashobora kuyahuza n'ubutumwa muvunyi taniya umutoni wiyamamarije mu mujyi wa kigali yatanze
TTS_14_193,aya mahugurwa yari agamije kubahugura ku byerekeranye no gucunga umutekano mu nsengero
TTS_14_194,aya makipe yombi azahura mu mikino yo kwishyura izasubukurwa mu mpera z'iki cyumweru
TTS_14_195,aya makosa akunze kugaragara ku bayobozi b'imidugudu ndetse n'utugari hirya no hino mu gihugu
TTS_14_196,aya makosa yayakoraga kenshi nkamubwira nti hari umunsi umwe tuzagira dutya tukayapfa
TTS_14_197,aya makuru y'uko atwite yayabwiye inshuti ze nyuma yo gushwana na we
TTS_14_198,aya makuru yemejwe n'umuvugizi wa polisi mu mujyi wa kigali
TTS_14_199,aya masezerano agamije kurushaho gutsura umubano ushingiye ku bintu bifatika hagati y'impande zombi
TTS_14_200,aya masezerano ateganya ko tigo izagurishwa amafaranga yikubye inshuro esheshatu ayo yinjije ukuyemo inyungu
TTS_14_201,aya masezerano azadufasha kutajya twishyurira imisoro ibicuruzwa biva mu rwanda inshuro ebyiri
TTS_14_202,aya ni amwe mu mafoto agaragara ku rukuta rwa fasibuku ya mukarurangwa korodine
TTS_14_203,aya ni andi mafoto yafatiwe na kigali tudeyi muri bamako
TTS_14_204,ayingeneye yaravuze ati biteye ikimwaro n'ipfunwe kubona abaganga n'abaforomo bijandika mu bwicanyi
TTS_14_205,ayo mafaranga panza ashinjwa kunyereza ni impano yahawe na perezida wa angola
TTS_14_206,ayo mafoto yagaragazaga ko ateye nk'inyamaswa kuko yari afite umurizo n'amatwi bitangaje
TTS_14_207,ayo mafunguro aba arimo aya kizungu aya kinyafurika n'indyo gakondo za kinyarwanda
TTS_14_208,ayo magambo yavuzwe icyo gihe n'amajwi y'indirimbo yaririmbwe azumvikana biruseho mu gihe kizaza
TTS_14_209,ayo makosa ni amwe muyo uyu mucuruzi ashinjwa n'ishami rishinzwe guca fiborosima
TTS_14_210,ayo makuru ahamya ko agashimwe ko kohereza abakoze neza muri misiyo kafasha mu guhagarika imyigaragambyo
TTS_14_211,ayo masezerano azatangira gukurikizwa mu irushanwa rizabera i rubavu
TTS_14_212,ayo ni amabwiriza agenga imyubakire n imiturire mu mujyi wa kigali
TTS_14_213,azamubona habitegeko ntamuzi natamureka ngo yisahurire nawe azamwirenza mu gihe gitoya
TTS_14_214,azi gukunda kuvuga no kwemeza ibyo bigatuma abakobwa bamukunda cyane
TTS_14_215,azi ubwenge kandi yumvikana n'abandi n'ukwemera kwe ntikujegajega
TTS_14_216,azitwa igitangaza umujyanama imana ikomeye data wa twese uhoraho umwami w'amahoro
TTS_14_217,azwi cyane mu ndirimbo yitwa ndagushimira yaririmbanye na dipolomate
TTS_14_218,ba myugariro beza nka rwigema irambona munezero na niyonzima
TTS_14_219,ba myugariro ni sibomana abuba musa mohamedi nizigiyimana karimu haruna shakava
TTS_14_220,ba rutahizamu ni faruku ruhinda isa bigirimana ndahinduka na mubumbyi
TTS_14_221,babahe amahirwe nk'abandi banyarwanda yo kubatoza iyobokamana no kubinjiza mu rusengero
TTS_14_222,babanaga mu nzu ariko bafitanye amakimbirane nyuma sindi yaramwirukanye anasaba umuryango ko umusubiza inkwano
TTS_14_223,babiri biciwe i nayirobi polisi yavuze ko bitwaje imyigaragambyo bakajya kwiba
TTS_14_224,babishingira ku kuba ajya gusohoka muri iyo nyubako yaraciye mu gikari
TTS_14_225,babu yaravuze ati iwabo wa aruturu ni benshi kuburyo iyo baje mu mujyi wagirango habaye imyigaragambyo
TTS_14_226,uyu ni umwana w'imyaka umunani urimo ukora indirimbo ye ya kabiri
TTS_14_227,baca umugani mu kinyarwanda ngo umuntu arapfa ariko izina ntiripfa ikindi kandi ngo intwari ntipfa
TTS_14_228,badege yari yasobanuye ko kuvogera urugo bigize ibyaha bihanwa n'amategeko ahana y'u rwanda
TTS_14_229,bafite no kwita ku bapfakazi binyuze mu kuboha agaseke n'imishinga y'ubworozi
TTS_14_230,bagabo mugomba kumenya buryo mutwara abagore banyu mukurikije imico yabo
TTS_14_231,bagaburira ababijemo boroshete z'ibihumyo byo mu bwoko
TTS_14_232,baganuzaga umwami amata amasaka n'izindi mbuto nkuru mu rwanda ari zo uburo inzuzi n'isogi
TTS_14_233,bagejeje ku manywa y'ihangu eliya arabashinyagurira ati erega nimutere hejuru kuko ari imana
TTS_14_234,bagirinka umwe muri abo bakecuru avuga ko gushyirwa hamwe byabahaye icyizere
TTS_14_235,bagiye mu gikari bazana ibibando barakubita bigeze hagati akinga akaboko baragakubita karavunika
TTS_14_236,bagiye i rubavu mu ndege yabakuye i kanombe ku itike bahawe na eyateli rwanda
TTS_14_237,bagomba kuba abakozi be bahoraho kandi akeneye ko buri muntu agira icyo amukorera
TTS_14_238,bahati alphonse yashimiye groove awards yaje kumushyigikira mu murimo akora wo kuririmba indirimbo zihimbaza imana
TTS_14_239,bahawe vitamini a n'umuti w'inzoka banakangurirwa gukora isuku
TTS_14_240,bahera ko bambuka nyabarongo batabaye cyilima rugwe ku kamonyi mu gisura yari yihishemo
TTS_14_241,bahise bamfata bankuramo umukandara barawunzirikisha bakajya bankwega cyane agatuza bakankurura bankubita mu mugongo
TTS_14_242,bahugurwa ku buryo bwo gusora gushaka abakiliya n'indi mikorere ijyanye n'ubucuruzi
TTS_14_243,baje kwemeranya ko bahurira mu kabyiniro kugira ngo bumvikane ku biciro
TTS_14_244,baje mu modoka babaza uko byagenze abagenzi babasobanura ko bari basezeranye na convoyeur ko bari buzenguruke
TTS_14_245,bakaba bagarukanye impinduka by'umwihariko muri izi mpera z'umwaka ndetse banabahishiye udushya twinshi
TTS_14_246,bakame iyibonye itangira kwiteresha intambwe kuri ya nkoni ivuga ngo imwe ebyiri eshatu
TTS_14_247,bakame yavuze ko adashobora guhemukira rayon sports ngo n'uko ikennye
TTS_14_248,bakanguriye abahakorera kugura ibikoresho bito bizimya umuriro byabafasha kuwuzimya igihe udafite imbaraga nyinshi
TTS_14_249,bakinnye neza nubwo batageze ku mukino wa nyuma ariko berekanye imbaraga
TTS_14_250,bakomeje kubigira batyo ariko bigeze kuri rugaju batinya kuvuga ko afite imfizi nziza
TTS_14_251,bakomeza bavuga ko abakozi bafite uburambe birukanywe hagasigara abimenyereza umurimo n'abakozi badahoraho
TTS_14_252,bakwiriye kujya bakora umuhanda mu minsi y'ikiruhuko cyangwa bakawukora nijoro
TTS_14_253,bamaze kumbwira ko nkora neza ngo ngira udushya mu miririmbire yanjye
